Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,CustomerID,TotalKids,TotalPurchases,DealShare,Segment,SegmentName,PredProb
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,42,2822,0,0,0,1,0,1,0,0,0,0,917,685,0,1799,0,25,0.08,2,Quiet Value Regulars,0.08663026562790692
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,51,2446,0,1,0,0,0,0,0,1,0,0,28,19,0,1800,1,5,0.2,1,Deal Driven Browsers,0.029293466125546536
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,55,2467,0,0,0,0,1,0,0,0,0,1,338,288,0,1801,1,15,0.1333333333333333,2,Quiet Value Regulars,0.02467898734272663
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,34,2658,0,0,0,1,0,0,0,1,0,0,1262,1096,0,1802,0,16,0.0625,2,Quiet Value Regulars,0.32606269683998335
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,62,2561,0,1,0,0,0,0,0,0,1,0,1541,1449,0,1803,0,24,0.0416666666666666,2,Quiet Value Regulars,0.06644922361092641
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,45,2562,0,0,0,1,0,0,0,0,1,0,125,77,0,1804,1,10,0.3,1,Deal Driven Browsers,0.18410821899956584
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,33,2423,0,0,1,0,0,0,0,1,0,0,90,81,0,1805,1,9,0.2222222222222222,1,Deal Driven Browsers,0.14244296237839366
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,61,2630,0,0,0,1,0,0,0,1,0,0,184,153,0,1806,1,12,0.25,1,Deal Driven Browsers,0.0650425600323383
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,58,2656,0,1,0,0,0,0,0,0,0,1,894,859,0,1807,1,31,0.2580645161290322,2,Quiet Value Regulars,0.06343660583948948
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2260,0,0,0,1,0,0,0,1,0,0,185,151,0,1808,1,12,0.25,1,Deal Driven Browsers,0.0048859153917977455
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,3,11,1,43,2450,0,1,0,0,0,0,0,1,0,0,152,130,0,1809,2,12,0.3333333333333333,1,Deal Driven Browsers,0.3006930662557797
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,42,2725,0,0,0,1,0,0,0,1,0,0,89,86,0,1810,2,9,0.3333333333333333,1,Deal Driven Browsers,0.17617596829746446
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,50,2452,0,1,0,0,0,0,0,0,0,1,986,920,0,1811,0,25,0.04,2,Quiet Value Regulars,0.10944841522689903
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,63,2623,0,1,0,0,0,0,0,1,0,0,255,235,1,1812,1,14,0.2142857142857142,1,Deal Driven Browsers,0.07729266525012654
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,3,11,0,65,2854,0,1,0,0,0,1,0,0,0,0,395,203,0,1813,1,16,0.125,2,Quiet Value Regulars,0.13041215489451619
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,66,2804,1,0,0,0,0,0,0,0,0,1,1486,1310,0,1814,1,33,0.3333333333333333,2,Quiet Value Regulars,0.39440594543060126
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,38,2662,0,0,0,1,0,0,0,0,0,1,152,145,0,1815,1,11,0.2727272727272727,1,Deal Driven Browsers,0.061442099226938884
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,67,2550,0,0,0,0,1,0,0,0,1,0,952,880,3,1816,0,18,0.0555555555555555,0,Premium Loyalists,0.6056748316375958
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,52,2226,1,0,0,0,0,0,0,0,1,0,32,29,0,1817,1,7,0.2857142857142857,1,Deal Driven Browsers,0.015473924709449197
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,63,2461,0,0,0,1,0,0,0,0,1,0,957,872,0,1818,0,15,0.0666666666666666,2,Quiet Value Regulars,0.005991169126675494
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,55,2363,0,0,0,1,0,0,0,0,1,0,384,373,0,1819,2,19,0.2631578947368421,1,Deal Driven Browsers,0.017643648651543383
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,45,2814,0,1,0,0,0,0,0,0,0,1,494,431,3,1820,0,23,0.0434782608695652,0,Premium Loyalists,0.8173063616093545
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,57,2165,0,1,0,0,0,0,0,0,0,1,8,7,0,1821,2,15,1.0,1,Deal Driven Browsers,0.13377735298854546
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,30,2515,0,1,0,0,0,0,0,1,0,0,53,37,0,1822,0,6,0.1666666666666666,1,Deal Driven Browsers,0.036706459250868725
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,54,2328,0,1,0,0,0,0,0,0,0,1,446,406,0,1823,1,18,0.1666666666666666,2,Quiet Value Regulars,0.040509289393858144
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,32,2306,0,0,1,0,0,0,0,1,0,0,25,16,0,1824,1,6,0.3333333333333333,1,Deal Driven Browsers,0.03162881655039753
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,25,2808,0,0,1,0,0,1,0,0,0,0,1298,1231,2,1825,0,28,0.0357142857142857,0,Premium Loyalists,0.7827363427819527
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,45,2565,0,0,0,1,0,0,0,1,0,0,11,9,0,1826,1,4,0.25,1,Deal Driven Browsers,0.036998567730361163
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,42,2767,0,1,0,0,0,0,0,0,0,1,1348,1295,0,1827,0,21,0.0476190476190476,2,Quiet Value Regulars,0.1976448500658755
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,59,2693,0,0,0,1,0,0,0,1,0,0,1544,1514,0,1828,0,14,0.0714285714285714,2,Quiet Value Regulars,0.42455243705861584
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,36,2451,0,0,1,0,0,0,0,0,0,1,1285,1247,0,1829,0,20,0.05,2,Quiet Value Regulars,0.40277277303234194
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,49,2480,1,0,0,0,0,0,0,0,1,0,1205,1193,2,1830,1,32,0.125,0,Premium Loyalists,0.44518914470829285
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,69,2748,0,0,1,0,0,0,0,0,1,0,90,77,0,1831,3,7,0.1428571428571428,1,Deal Driven Browsers,0.1569500095327126
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,44,2519,0,0,0,1,0,0,0,0,1,0,66,48,0,1832,0,7,0.1428571428571428,1,Deal Driven Browsers,0.03767647283972857
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,48,2678,0,1,0,0,0,0,0,0,0,1,1507,1478,0,1833,0,23,0.0434782608695652,2,Quiet Value Regulars,0.10943525562034377
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,35,2808,0,0,0,1,0,0,0,1,0,0,484,387,0,1834,1,18,0.1111111111111111,2,Quiet Value Regulars,0.052676244142576906
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,54,2758,0,1,0,0,0,0,0,0,0,1,902,876,0,1835,1,14,0.0714285714285714,2,Quiet Value Regulars,0.13425848985830835
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,45,2355,1,0,0,0,0,1,0,0,0,0,8,2,0,1836,0,4,0.25,1,Deal Driven Browsers,0.08475020957714466
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,3,11,0,41,2485,0,0,1,0,0,0,0,1,0,0,397,370,0,1837,1,15,0.0666666666666666,2,Quiet Value Regulars,0.011018386330973651
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,49,2417,0,1,0,0,0,0,0,1,0,0,907,854,0,1838,1,14,0.0714285714285714,2,Quiet Value Regulars,0.003284304793738756
69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1,38,2756,0,1,0,0,0,0,0,1,0,0,1460,1365,1,1839,0,20,0.05,0,Premium Loyalists,0.7316284375040505
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,47,2789,0,0,0,0,1,0,0,1,0,0,597,538,1,1840,2,29,0.3793103448275862,1,Deal Driven Browsers,0.5904403521607807
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,52,2455,0,0,0,1,0,0,0,0,1,0,47,39,0,1841,2,9,0.3333333333333333,1,Deal Driven Browsers,0.008886735389366969
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,36,2208,0,0,1,0,0,0,0,1,0,0,18,16,0,1842,1,5,0.2,1,Deal Driven Browsers,0.014264866432868461
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,49,2795,0,0,0,1,0,0,0,0,1,0,347,327,0,1843,1,17,0.2352941176470588,1,Deal Driven Browsers,0.22157499432366665
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,43,2270,0,0,0,1,0,1,0,0,0,0,2074,1891,3,1844,0,22,0.0454545454545454,0,Premium Loyalists,0.6081095256129094
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,2279,1,0,0,0,0,0,0,0,0,1,34,26,0,1845,1,7,0.2857142857142857,1,Deal Driven Browsers,0.012830650892909124
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,56,2541,1,0,0,0,0,0,0,1,0,0,992,935,0,1846,1,26,0.0769230769230769,2,Quiet Value Regulars,0.021612592097065425
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,48,2233,0,0,1,0,0,0,0,1,0,0,40,32,0,1847,2,7,0.2857142857142857,1,Deal Driven Browsers,0.010498892113610572
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,72,2702,0,0,1,0,0,0,0,0,0,1,659,633,0,1848,1,25,0.24,2,Quiet Value Regulars,0.22132565166637022
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,68,2230,1,0,0,0,0,0,0,1,0,0,39,39,0,1849,1,5,0.2,1,Deal Driven Browsers,0.0030494569757727654
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,33,2301,0,0,1,0,0,1,0,0,0,0,27,11,0,1850,0,5,0.2,1,Deal Driven Browsers,0.10327743959439263
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,61,2841,0,0,0,0,1,0,0,0,1,0,616,397,0,1851,0,21,0.1428571428571428,1,Deal Driven Browsers,0.5061578439068732
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,62,2318,0,1,0,0,0,0,0,1,0,0,1312,1109,1,1852,0,20,0.05,0,Premium Loyalists,0.06715663602888765
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,69,2654,0,0,0,1,0,0,0,0,0,1,982,925,0,1853,1,26,0.0769230769230769,2,Quiet Value Regulars,0.08313719563622574
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,45,2508,1,0,0,0,0,0,0,1,0,0,1550,1504,0,1854,1,26,0.1153846153846153,2,Quiet Value Regulars,0.06394700294765274
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,36,2781,0,1,0,0,0,0,0,0,0,1,1795,1762,0,1855,0,18,0.0555555555555555,2,Quiet Value Regulars,0.40685594713417883
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,51,2219,0,1,0,0,0,0,0,0,0,1,22,10,1,1856,1,6,0.3333333333333333,1,Deal Driven Browsers,0.45703584883484555
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,52,2231,1,0,0,0,0,0,0,0,0,1,145,141,0,1857,1,10,0.2,1,Deal Driven Browsers,0.01624064079195658
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,51,2565,0,0,1,0,0,0,0,0,1,0,838,730,1,1858,1,23,0.0434782608695652,2,Quiet Value Regulars,0.07554610407720287
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,35,2200,0,0,1,0,0,0,0,0,0,1,28,28,0,1859,0,6,0.1666666666666666,1,Deal Driven Browsers,0.04224786422727597
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,36,2762,0,0,1,0,0,0,0,1,0,0,438,426,0,1860,1,17,0.1176470588235294,2,Quiet Value Regulars,0.07059368821915203
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,63,2320,0,1,0,0,0,0,0,0,0,1,32,18,0,1861,2,5,0.2,1,Deal Driven Browsers,0.007082723093899564
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,49,2393,1,0,0,0,0,0,0,0,0,1,1667,1632,1,1862,0,16,0.0625,0,Premium Loyalists,0.5610284187060405
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,45,2452,0,0,0,1,0,0,0,1,0,0,790,760,0,1863,2,25,0.16,2,Quiet Value Regulars,0.01118924584187742
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,38,2647,0,1,0,0,0,0,0,1,0,0,355,328,1,1864,1,15,0.1333333333333333,1,Deal Driven Browsers,0.13637460077761945
67546.0,0,0,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,3,11,0,32,2826,0,1,0,0,0,0,0,0,0,1,1954,1782,0,1865,0,20,0.05,2,Quiet Value Regulars,0.36199821593610537
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,31,2217,0,0,0,1,0,0,0,0,1,0,1916,1763,3,1866,0,20,0.05,0,Premium Loyalists,0.4599210487631424
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,35,2677,0,1,0,0,0,0,0,1,0,0,67,62,0,1867,1,7,0.2857142857142857,1,Deal Driven Browsers,0.015048554365028626
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,52,2185,1,0,0,0,0,0,0,1,0,0,704,676,2,1868,1,28,0.2857142857142857,0,Premium Loyalists,0.3554068916642868
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,46,2193,0,0,1,0,0,0,0,1,0,0,758,715,0,1869,0,11,0.0909090909090909,2,Quiet Value Regulars,0.021984021421328475
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,71,2411,1,0,0,0,0,0,0,1,0,0,221,206,0,1870,1,12,0.1666666666666666,1,Deal Driven Browsers,0.029783473483860477
24882.0,1,0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,42,2817,0,0,0,1,0,0,1,0,0,0,44,8,1,1871,1,5,0.2,1,Deal Driven Browsers,0.36655677649826895
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,66,2249,0,0,1,0,0,0,0,0,0,1,1606,1527,1,1872,0,15,0.0666666666666666,0,Premium Loyalists,0.2702159128701816
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,75,2191,0,0,1,0,0,0,0,0,0,1,274,271,0,1873,0,27,0.0,2,Quiet Value Regulars,0.3191222314154629
59292.0,0,1,71,378,14,68,19,14,14,2,3,5,8,3,0,0,0,0,0,0,3,11,0,70,2540,0,0,0,1,0,0,0,0,0,1,493,479,0,1874,1,18,0.1111111111111111,2,Quiet Value Regulars,0.005558875568875569
45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,56,2650,0,1,0,0,0,0,0,0,0,1,64,60,0,1875,2,7,0.2857142857142857,1,Deal Driven Browsers,0.0717262258218759
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,37,2236,0,0,1,0,0,0,0,1,0,0,38,27,0,1876,0,5,0.2,1,Deal Driven Browsers,0.05745471767407002
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,33,2262,0,1,0,0,0,0,0,0,1,0,386,375,0,1877,0,15,0.0666666666666666,2,Quiet Value Regulars,0.017319274989235266
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,49,2407,1,0,0,0,0,0,0,1,0,0,37,35,0,1878,1,9,0.3333333333333333,1,Deal Driven Browsers,0.023830300141652612
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,52,2314,0,1,0,0,0,0,0,1,0,0,297,288,1,1879,1,14,0.1428571428571428,1,Deal Driven Browsers,0.2294110783241496
62820.0,0,0,51,398,61,265,138,61,53,1,3,4,6,1,0,0,0,0,0,0,3,11,0,66,2573,0,1,0,0,0,0,0,1,0,0,923,870,0,1880,0,14,0.0714285714285714,2,Quiet Value Regulars,0.009900038446375088
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,49,2455,0,1,0,0,0,0,0,0,0,1,952,876,0,1881,1,28,0.1428571428571428,2,Quiet Value Regulars,0.020469423178595972
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,34,2303,0,0,0,1,0,0,0,1,0,0,64,58,0,1882,1,7,0.1428571428571428,1,Deal Driven Browsers,0.021935109335109334
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,61,2626,0,1,0,0,0,0,0,1,0,0,41,36,0,1883,0,5,0.2,1,Deal Driven Browsers,0.018243714506832678
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,40,2435,0,1,0,0,0,0,0,0,1,0,32,13,1,1884,1,5,0.2,1,Deal Driven Browsers,0.17011478287130477
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,60,2229,0,0,0,1,0,1,0,0,0,0,1235,1207,0,1885,0,21,0.0,2,Quiet Value Regulars,0.2351206300975498
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,50,2755,0,0,1,0,0,0,0,1,0,0,1383,1276,1,1886,1,22,0.0909090909090909,2,Quiet Value Regulars,0.23898396358958002
80573.0,0,0,85,829,138,430,60,92,15,1,4,6,13,2,0,0,0,0,0,0,3,11,0,49,2782,0,0,0,1,0,0,0,0,1,0,1549,1534,0,1887,0,24,0.0416666666666666,2,Quiet Value Regulars,0.07438757315456748
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,53,2835,0,1,0,0,0,0,0,1,0,0,1682,1549,2,1888,1,18,0.1666666666666666,0,Premium Loyalists,0.5325353515361119
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,0,3,11,0,57,2679,0,0,0,0,1,0,0,0,0,1,1024,850,0,1889,1,31,0.1935483870967742,2,Quiet Value Regulars,0.09323435750961741
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,52,2833,0,0,1,0,0,0,0,1,0,0,279,142,2,1890,1,23,0.3043478260869565,1,Deal Driven Browsers,0.4822902654129751
18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,3,11,0,30,2657,0,1,0,0,0,0,0,1,0,0,67,49,0,1891,0,6,0.1666666666666666,1,Deal Driven Browsers,0.08592483336273757
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,39,2553,0,0,1,0,0,0,0,0,0,1,40,33,0,1892,1,8,0.25,1,Deal Driven Browsers,0.024133476916522942
20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,0,0,0,0,0,3,11,0,44,2653,0,0,1,0,0,0,0,1,0,0,119,101,0,1893,0,8,0.125,1,Deal Driven Browsers,0.10895893533560935
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,55,2709,0,0,0,1,0,0,0,0,0,1,19,17,0,1894,2,4,0.25,1,Deal Driven Browsers,0.025614746013790136
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,43,2166,0,0,1,0,0,1,0,0,0,0,47,24,0,1895,1,6,0.1666666666666666,1,Deal Driven Browsers,0.06363436306998926
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,48,2320,0,1,0,0,0,1,0,0,0,0,724,539,0,1896,1,22,0.0909090909090909,2,Quiet Value Regulars,0.0004031396625736248
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,64,2776,0,0,1,0,0,0,0,1,0,0,1649,1622,4,1897,0,22,0.0,0,Premium Loyalists,0.6794020119032238
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,77,2430,0,0,1,0,0,0,0,0,1,0,1702,1669,1,1898,0,26,0.0384615384615384,0,Premium Loyalists,0.28369716118699434
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,61,2696,0,0,1,0,0,0,0,1,0,0,1169,1147,0,1899,2,30,0.1,2,Quiet Value Regulars,0.09109965655875081
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,43,2456,0,1,0,0,0,0,0,0,1,0,19,14,0,1900,1,5,0.2,1,Deal Driven Browsers,0.07342537878900278
55212.0,0,1,65,1103,0,45,0,0,34,3,4,2,11,8,0,1,0,0,1,0,3,11,0,51,2742,0,1,0,0,0,0,0,0,0,1,1148,1114,2,1901,1,20,0.15,0,Premium Loyalists,0.515797339743296
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,50,2530,0,1,0,0,0,0,0,1,0,0,1253,1226,0,1902,0,14,0.0714285714285714,2,Quiet Value Regulars,0.032268401773664926
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,63,2752,0,0,1,0,0,0,0,1,0,0,1228,1120,0,1903,0,19,0.0526315789473684,2,Quiet Value Regulars,0.3641850458258582
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,55,2536,0,1,0,0,0,0,0,0,1,0,658,567,0,1904,2,24,0.2083333333333333,2,Quiet Value Regulars,0.021103529049348212
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,46,2380,0,1,0,0,0,0,0,0,0,1,90,89,0,1905,2,7,0.1428571428571428,1,Deal Driven Browsers,0.00779854652111834
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,73,2433,0,1,0,0,0,0,0,0,0,1,345,276,0,1906,1,15,0.1333333333333333,2,Quiet Value Regulars,0.013265128805376478
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,38,2332,0,1,0,0,0,0,0,0,1,0,36,28,0,1907,1,9,0.3333333333333333,1,Deal Driven Browsers,0.026440770082812932
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,52,2248,0,1,0,0,0,0,0,0,1,0,45,27,0,1908,2,8,0.25,1,Deal Driven Browsers,0.011705561684995647
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,69,2606,0,1,0,0,0,0,0,1,0,0,801,701,0,1909,1,23,0.0869565217391304,2,Quiet Value Regulars,0.010673390707824672
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,45,2820,0,0,0,1,0,1,0,0,0,0,35,32,0,1910,2,6,0.3333333333333333,1,Deal Driven Browsers,0.13083414187959547
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,64,2635,0,0,1,0,0,0,0,0,0,1,447,439,0,1911,1,20,0.25,2,Quiet Value Regulars,0.25078656259944604
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,71,2746,0,0,0,0,1,0,0,0,0,1,775,775,0,1912,1,24,0.125,2,Quiet Value Regulars,0.329272858182379
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,61,2257,0,1,0,0,0,0,0,0,1,0,14,13,0,1913,1,4,0.25,1,Deal Driven Browsers,0.014383005039852795
